Event,Type,Event_price,Deal_size,Max_open,Eq,Start_marj,Liquidation_price,Balance_before,Balance_after,Leverage,Event_index
Close,True,426.15191650390625,537.1980477888113,75.59647748478112,37.33678337617018,537.1980477888113,400.2375451922319,537.1980477888113,1066.252654620059,30,2464
Create,False,426.15191650390625,533.1263273100295,75.06144733789685,37.0725342291387,533.1263273100295,451.94572373997767,1066.252654620059,533.1263273100295,30,2464
Close,False,425.9693298339844,533.1263273100295,75.06144733789685,37.0725342291387,533.1263273100295,451.94572373997767,533.1263273100295,1073.1001250171396,30,2469
Create,True,425.9693298339844,536.5500625085698,75.57587247668974,37.326606649037274,536.5500625085699,399.8637551542983,1073.1001250171396,536.5500625085697,30,2469
Close,True,426.62237548828125,536.5500625085698,75.57587247668974,37.326606649037274,536.5500625085699,399.8637551542983,536.5500625085697,1097.7588646267786,30,2470
Create,False,426.62237548828125,548.8794323133893,77.1941835003635,38.12588368067329,548.8794323133893,452.4446583169418,1097.7588646267786,548.8794323133893,30,2470
Close,False,427.17938232421875,548.8794323133893,77.1941835003635,38.12588368067329,548.8794323133893,452.4446583169418,548.8794323133893,1076.2761448075846,30,2472
Create,True,427.17938232421875,538.1380724037923,75.58483784622713,37.33103460747452,538.1380724037922,400.99964945182325,1076.2761448075846,538.1380724037924,30,2472
Close,True,427.4546203613281,538.1380724037923,75.58483784622713,37.33103460747452,538.1380724037922,400.99964945182325,538.1380724037924,1086.6702545761977,30,2474
Create,False,427.4546203613281,543.3351272880989,76.2656574158188,37.66728853932232,543.3351272880988,453.32727669060483,1086.6702545761977,543.335127288099,30,2474
Close,False,427.19464111328125,543.3351272880989,76.2656574158188,37.66728853932232,543.3351272880988,453.32727669060483,543.335127288099,1096.5765634014804,30,2475
Create,True,427.19464111328125,548.2882817007402,77.00774713913341,38.033803543287405,548.2882817007404,401.01397310441115,1096.5765634014804,548.28828170074,30,2475
Close,True,427.09375,548.2882817007402,77.00774713913341,38.033803543287405,548.2882817007404,401.01397310441115,548.28828170074,1092.6947782554096,30,2476
Create,False,427.09375,546.3473891277048,76.75327336834661,37.90812001449206,546.3473891277048,452.94456383561,1092.6947782554096,546.3473891277048,30,2476
Close,False,427.306396484375,546.3473891277048,76.75327336834661,37.90812001449206,546.3473891277048,452.94456383561,546.3473891277048,1084.5402418750382,30,2489
Create,True,427.306396484375,542.2701209375191,76.14257011816315,37.60649623891584,542.2701209375191,401.1188795359648,1084.5402418750382,542.2701209375191,30,2489
Close,True,427.1548767089844,542.2701209375191,76.14257011816315,37.60649623891584,542.2701209375191,401.1188795359648,542.2701209375191,1078.776015728474,30,2490
Create,False,427.1548767089844,539.388007864237,75.76474538040436,37.41989018454382,539.388007864237,453.00939037671395,1078.776015728474,539.388007864237,30,2490
Close,False,426.8668212890625,539.388007864237,75.76474538040436,37.41989018454382,539.388007864237,453.00939037671395,539.388007864237,1089.6800543343074,30,2492
Create,True,426.8668212890625,544.8400271671537,76.58220315954746,37.82362915538641,544.8400271671538,400.70624375221286,1089.6800543343074,544.8400271671536,30,2492
Close,True,426.8799743652344,544.8400271671537,76.58220315954746,37.82362915538641,544.8400271671538,400.70624375221286,544.8400271671536,1090.1833223757606,30,2493
Create,False,426.8799743652344,545.0916611878803,76.61521185177524,37.83993201012574,545.0916611878803,452.71784894772503,1090.1833223757606,545.0916611878803,30,2493
Close,False,427.03570556640625,545.0916611878803,76.61521185177524,37.83993201012574,545.0916611878803,452.71784894772503,545.0916611878803,1084.2221071580168,30,2496
Create,True,427.03570556640625,542.1110535790084,76.16848612599782,37.619296046561544,542.1110535790084,400.86477793905567,1084.2221071580168,542.1110535790084,30,2496
Close,True,427.1272277832031,542.1110535790084,76.16848612599782,37.619296046561544,542.1110535790084,400.86477793905567,542.1110535790084,1087.705047342411,30,2497
Create,False,427.1272277832031,543.8525236712055,76.39679537553367,37.73205702797648,543.8525236712055,452.98006793725307,1087.705047342411,543.8525236712055,30,2497
Close,False,427.301513671875,543.8525236712055,76.39679537553367,37.73205702797648,543.8525236712055,452.98006793725307,543.8525236712055,1081.0525987368221,30,2498
Create,True,427.301513671875,540.5262993684111,75.89857963154535,37.48599036023215,540.5262993684112,401.11429596713674,1081.0525987368221,540.526299368411,30,2498
Close,True,427.48004150390625,540.5262993684111,75.89857963154535,37.48599036023215,540.5262993684112,401.11429596713674,540.526299368411,1087.8225219214278,30,2500
Create,False,427.48004150390625,543.9112609607139,76.34198673423828,37.70498726976452,543.9112609607139,453.3542365052527,1087.8225219214278,543.9112609607139,30,2500
Close,False,427.8498840332031,543.9112609607139,76.34198673423828,37.70498726976452,543.9112609607139,453.3542365052527,543.9112609607139,1073.7158531313078,30,2503
Create,True,427.8498840332031,536.8579265656539,75.28686297701432,37.18386606849622,536.8579265656539,401.6290593938403,1073.7158531313078,536.8579265656539,30,2503
Close,True,428.0668029785156,536.8579265656539,75.28686297701432,37.18386606849622,536.8579265656539,401.6290593938403,536.8579265656539,1081.8753024076468,30,2504
Create,False,428.0668029785156,540.9376512038234,75.82054680810732,37.44745027580133,540.9376512038234,453.97651304334875,1081.8753024076468,540.9376512038234,30,2504
Close,False,428.1834716796875,540.9376512038234,75.82054680810732,37.44745027580133,540.9376512038234,453.97651304334875,540.9376512038234,1077.4556772552946,30,2505
Create,True,428.1834716796875,538.7278386276473,75.49023363946964,37.284309986279176,538.7278386276473,401.94220308671675,1077.4556772552946,538.7278386276473,30,2505
Close,True,428.53070068359375,538.7278386276473,75.49023363946964,37.284309986279176,538.7278386276473,401.94220308671675,538.7278386276473,1090.5520469214512,30,2507
Create,False,428.53070068359375,545.2760234607256,76.34589856795314,37.70691930804032,545.2760234607256,454.46848920476754,1090.5520469214512,545.2760234607256,30,2507
Close,False,428.28961181640625,545.2760234607256,76.34589856795314,37.70691930804032,545.2760234607256,454.46848920476754,545.2760234607256,1099.748217716706,30,2508
Create,True,428.28961181640625,549.874108858353,77.0330300367966,38.046290660473005,549.8741088583528,402.0418384141181,1099.748217716706,549.8741088583532,30,2508
Close,True,428.277099609375,549.874108858353,77.0330300367966,38.046290660473005,549.8741088583528,402.0418384141181,549.8741088583532,1099.2666525516306,30,2509
Create,False,428.277099609375,549.6333262758153,77.00154784513963,38.03074173796745,549.6333262758152,454.19953835275845,1099.2666525516306,549.6333262758154,30,2509
Close,False,427.9385070800781,549.6333262758153,77.00154784513963,38.03074173796745,549.6333262758152,454.19953835275845,549.6333262758154,1112.292949918144,30,2512
Create,True,427.9385070800781,556.146474959072,77.97566226331713,38.511852766221644,556.1464749590718,401.71225116807074,1112.292949918144,556.1464749590721,30,2512
Close,True,428.122314453125,556.146474959072,77.97566226331713,38.511852766221644,556.1464749590718,401.71225116807074,556.1464749590721,1119.4538260511342,30,2513
Create,False,428.122314453125,559.7269130255671,78.44397184583353,38.74314890616309,559.7269130255673,454.03538447533487,1119.4538260511342,559.7269130255669,30,2513
Close,False,428.0960693359375,559.7269130255671,78.44397184583353,38.74314890616309,559.7269130255673,454.03538447533487,559.7269130255669,1120.482439628795,30,2514
Create,True,428.0960693359375,560.2412198143975,78.5208638822744,38.78112556067748,560.2412198143976,401.8601572046934,1120.482439628795,560.2412198143974,30,2514
Close,True,428.234130859375,560.2412198143975,78.5208638822744,38.78112556067748,560.2412198143976,401.8601572046934,560.2412198143974,1125.898729407119,30,2516
Create,False,428.234130859375,562.9493647035595,78.87498788205035,38.95602591989858,562.9493647035595,454.1539688221172,1125.898729407119,562.9493647035595,30,2516
Close,False,428.2057189941406,562.9493647035595,78.87498788205035,38.95602591989858,562.9493647035595,454.1539688221172,562.9493647035595,1127.0183818005805,30,2517
Create,True,428.2057189941406,563.5091909002903,78.95866391845192,38.997353163559254,563.5091909002903,401.96308697218996,1127.0183818005805,563.5091909002903,30,2517
Close,True,428.3492431640625,563.5091909002903,78.95866391845192,38.997353163559254,563.5091909002903,401.96308697218996,563.5091909002903,1132.6803704703375,30,2518
Create,False,428.3492431640625,566.3401852351687,79.32875254572413,39.180138385386925,566.3401852351687,454.276048559034,1132.6803704703375,566.3401852351687,30,2518
Close,False,428.4952392578125,566.3401852351687,79.32875254572413,39.180138385386925,566.3401852351687,454.276048559034,566.3401852351687,1126.8938696064672,30,2521
Create,True,428.4952392578125,563.4469348032336,78.89659672007112,38.96669843442618,563.4469348032336,402.23486395639253,1126.8938696064672,563.4469348032336,30,2521
Close,True,428.423583984375,563.4469348032336,78.89659672007112,38.96669843442618,563.4469348032336,402.23486395639253,563.4469348032336,1124.069311009789,30,2522
Create,False,428.423583984375,562.0346555048945,78.71200510643118,38.87552941014302,562.0346555048945,454.35488902539913,1124.069311009789,562.0346555048945,30,2522
Close,False,428.06597900390625,562.0346555048945,78.71200510643118,38.87552941014302,562.0346555048945,454.35488902539913,562.0346555048945,1138.1326581072665,30,2530
Create,True,428.06597900390625,569.0663290536332,79.76335756153708,39.39478798110217,569.0663290536332,401.83191096179,1138.1326581072665,569.0663290536332,30,2530
Close,True,427.8534851074219,569.0663290536332,79.76335756153708,39.39478798110217,569.0663290536332,401.83191096179,569.0663290536332,1129.6644007447953,30,2532
Create,False,427.8534851074219,564.8322003723977,79.20919941515741,39.121091595292626,564.8322003723977,453.7502836263159,1129.6644007447953,564.8322003723977,30,2532
Close,False,427.9342956542969,564.8322003723977,79.20919941515741,39.121091595292626,564.8322003723977,453.7502836263159,564.8322003723977,1126.4663317356813,30,2533
Create,True,427.9342956542969,563.2331658678406,78.9700435212854,39.00297350170246,563.2331658678406,401.70829783995646,1126.4663317356813,563.2331658678406,30,2533
Close,True,427.62109375,563.2331658678406,78.9700435212854,39.00297350170246,563.2331658678406,401.70829783995646,563.2331658678406,1114.108822817049,30,2534
Create,False,427.62109375,557.0544114085245,78.16093540056212,38.60335839215683,557.0544114085245,453.5038262571162,1114.108822817049,557.0544114085245,30,2534
Close,False,427.2815856933594,557.0544114085245,78.16093540056212,38.60335839215683,557.0544114085245,453.5038262571162,557.0544114085245,1127.3670053583471,30,2539
Create,True,427.2815856933594,563.6835026791736,79.15391463891032,39.09378667602369,563.6835026791736,401.0955892768569,1127.3670053583471,563.6835026791736,30,2539
Close,True,427.1748352050781,563.6835026791736,79.15391463891032,39.09378667602369,563.6835026791736,401.0955892768569,563.6835026791736,1123.145314484448,30,2540
Create,False,427.1748352050781,561.572657242224,78.87721058839396,38.957123705245486,561.5726572422241,453.03055690586126,1123.145314484448,561.5726572422238,30,2540
Close,False,426.9903564453125,561.572657242224,78.87721058839396,38.957123705245486,561.5726572422241,453.03055690586126,561.5726572422238,1130.4154427872636,30,2542
Create,True,426.9903564453125,565.2077213936318,79.42208242345001,39.22623362081475,565.2077213936318,400.82220804356444,1130.4154427872636,565.2077213936318,30,2542
Close,True,426.7938537597656,565.2077213936318,79.42208242345001,39.22623362081475,565.2077213936318,400.82220804356444,565.2077213936318,1122.6179690379795,30,2543
Create,False,426.7938537597656,561.3089845189897,78.9105531264197,38.97359144502515,561.3089845189899,452.62651569810174,1122.6179690379795,561.3089845189896,30,2543
Close,False,426.3002014160156,561.3089845189897,78.9105531264197,38.97359144502515,561.3089845189899,452.62651569810174,561.3089845189896,1142.0805508944009,30,2546
Create,True,426.3002014160156,571.0402754472004,80.3715701119179,39.695181610485356,571.0402754472004,400.1743492370142,1142.0805508944009,571.0402754472004,30,2546
Close,True,426.53668212890625,571.0402754472004,80.3715701119179,39.695181610485356,571.0402754472004,400.1743492370142,571.0402754472004,1151.5765866201812,30,2548
Create,False,426.53668212890625,575.7882933100906,80.99490394630277,40.003043578659074,575.7882933100907,452.35377817344704,1151.5765866201812,575.7882933100905,30,2548
Close,False,427.307373046875,575.7882933100906,80.99490394630277,40.003043578659074,575.7882933100907,452.35377817344704,575.7882933100905,1120.3889764474252,30,2556
Create,True,427.307373046875,560.1944882237126,78.65923083366877,38.84946441802269,560.1944882237126,401.1197962497304,1120.3889764474252,560.1944882237126,30,2556
Close,True,427.9852294921875,560.1944882237126,78.65923083366877,38.84946441802269,560.1944882237126,401.1197962497304,560.1944882237126,1147.028814874411,30,2558
Create,False,427.9852294921875,573.5144074372055,80.40199071136512,39.71020621704803,573.5144074372055,453.890002137522,1147.028814874411,573.5144074372055,30,2558
Close,False,428.0335693359375,573.5144074372055,80.40199071136512,39.71020621704803,573.5144074372055,453.890002137522,573.5144074372055,1145.0869625226983,30,2560
Create,True,428.0335693359375,572.5434812613491,80.25681006509954,39.63850210436472,572.5434812613491,401.8014875236933,1145.0869625226983,572.5434812613491,30,2560
Close,True,428.0537414550781,572.5434812613491,80.25681006509954,39.63850210436472,572.5434812613491,401.8014875236933,572.5434812613491,1145.8958303837146,30,2561
Create,False,428.0537414550781,572.9479151918573,80.309717173957,39.66463270367563,572.9479151918573,453.962660941705,1145.8958303837146,572.9479151918573,30,2561
Close,False,428.12725830078125,572.9479151918573,80.309717173957,39.66463270367563,572.9479151918573,453.962660941705,572.9479151918573,1142.9459858846521,30,2563
Create,True,428.12725830078125,571.4729929423261,80.08922326653219,39.55573168697226,571.4729929423261,401.889434750583,1142.9459858846521,571.4729929423261,30,2563
Close,True,428.0960388183594,571.4729929423261,80.08922326653219,39.55573168697226,571.4729929423261,401.889434750583,571.4729929423261,1141.6967514647135,30,2565
Create,False,428.0960388183594,570.8483757323568,80.00752036501328,39.51537896635998,570.8483757323568,454.00751844842995,1141.6967514647135,570.8483757323568,30,2565
Close,False,428.1574401855469,570.8483757323568,80.00752036501328,39.51537896635998,570.8483757323568,454.00751844842995,570.8483757323568,1139.2423081110426,30,2567
Create,True,428.1574401855469,569.6211540555213,79.82406945566605,39.42477333114586,569.6211540555213,401.91776693540186,1139.2423081110426,569.6211540555213,30,2567
Close,True,428.47039794921875,569.6211540555213,79.82406945566605,39.42477333114586,569.6211540555213,401.91776693540186,569.6211540555213,1151.7237211572099,30,2568
Create,False,428.47039794921875,575.8618605786049,80.63967032516277,39.82759518209712,575.8618605786049,454.4045365111972,1151.7237211572099,575.8618605786049,30,2568
Close,False,428.3380126953125,575.8618605786049,80.63967032516277,39.82759518209712,575.8618605786049,454.4045365111972,575.8618605786049,1157.0574694589548,30,2569
Create,True,428.3380126953125,578.5287347294774,81.03815924565153,40.02440718970803,578.5287347294774,402.087273040127,1157.0574694589548,578.5287347294774,30,2569
Close,True,428.2561950683594,578.5287347294774,81.03815924565153,40.02440718970803,578.5287347294774,402.087273040127,578.5287347294774,1153.744780899096,30,2570
Create,False,428.2561950683594,576.872390449548,80.82158256099008,39.91744087290893,576.8723904495481,454.1773685171837,1153.744780899096,576.8723904495479,30,2570
Close,False,428.2352294921875,576.872390449548,80.82158256099008,39.91744087290893,576.8723904495481,454.1773685171837,576.8723904495479,1154.5913809952108,30,2571
Create,True,428.2352294921875,577.2956904976054,80.88484796295405,39.94868738976959,577.2956904976054,401.99078891629495,1154.5913809952108,577.2956904976054,30,2571
Close,True,428.2793884277344,577.2956904976054,80.88484796295405,39.94868738976959,577.2956904976054,401.99078891629495,577.2956904976054,1156.3759359683713,30,2572
Create,False,428.2793884277344,578.1879679841857,81.00151213535406,40.00630733553407,578.1879679841857,454.2019657070185,1156.3759359683713,578.1879679841857,30,2572
Close,False,427.9971008300781,578.1879679841857,81.00151213535406,40.00630733553407,578.1879679841857,454.2019657070185,578.1879679841857,1167.8002224561274,30,2574
Create,True,427.9971008300781,583.9001112280637,81.85571025069372,40.42819220443144,583.9001112280637,401.7672539940083,1167.8002224561274,583.9001112280637,30,2574
Close,True,427.98675537109375,583.9001112280637,81.85571025069372,40.42819220443144,583.9001112280637,401.7672539940083,583.9001112280637,1167.377122572694,30,2575
Create,False,427.98675537109375,583.688561286347,81.82803144647536,40.41452175904038,583.688561286347,453.8916203736954,1167.377122572694,583.688561286347,30,2575
Close,False,428.11199951171875,583.688561286347,81.82803144647536,40.41452175904038,583.688561286347,453.8916203736954,583.688561286347,1162.2567250144734,30,2581
Create,True,428.11199951171875,581.1283625072367,81.44528018416304,40.2254825148403,581.1283625072367,401.8751110979951,1162.2567250144734,581.1283625072367,30,2581
Close,True,428.10589599609375,581.1283625072367,81.44528018416304,40.2254825148403,581.1283625072367,401.8751110979951,581.1283625072367,1162.0083601578326,30,2582
Create,False,428.10589599609375,581.0041800789163,81.42903690598332,40.2174600278291,581.0041800789162,454.0179722541098,1162.0083601578326,581.0041800789164,30,2582
Close,False,427.77191162109375,581.0041800789163,81.42903690598332,40.2174600278291,581.0041800789162,454.0179722541098,581.0041800789164,1175.5961746470318,30,2586
Create,True,427.77191162109375,587.7980873235159,82.44553763653862,40.71950547810953,587.7980873235159,401.5558655291162,1175.5961746470318,587.7980873235159,30,2586
Close,True,427.86456298828125,587.7980873235159,82.44553763653862,40.71950547810953,587.7980873235159,401.5558655291162,587.7980873235159,1179.4126560278794,30,2588
Create,False,427.86456298828125,589.7063280139397,82.69527963175923,40.842852002785406,589.7063280139397,453.76203202093427,1179.4126560278794,589.7063280139397,30,2588
Close,False,428.0252685546875,589.7063280139397,82.69527963175923,40.842852002785406,589.7063280139397,453.76203202093427,589.7063280139397,1172.772843748614,30,2589
Create,True,428.0252685546875,586.386421874307,82.19885108947292,40.59766802647084,586.386421874307,401.79369545668555,1172.772843748614,586.386421874307,30,2589
Close,True,428.0870361328125,586.386421874307,82.19885108947292,40.59766802647084,586.386421874307,401.79369545668555,586.386421874307,1175.3095517678576,30,2591
Create,False,428.0870361328125,587.6547758839288,82.36476131479174,40.679610391363006,587.6547758839289,453.9979708550073,1175.3095517678576,587.6547758839287,30,2591
Close,False,428.1210021972656,587.6547758839288,82.36476131479174,40.679610391363006,587.6547758839289,453.9979708550073,587.6547758839287,1173.911797474662,30,2592
Create,True,428.1210021972656,586.955898737331,82.2602809567673,40.62800798045163,586.9558987373312,401.88356205302193,1173.911797474662,586.9558987373309,30,2592
Close,True,428.04547119140625,586.955898737331,82.2602809567673,40.62800798045163,586.9558987373312,401.88356205302193,586.9558987373309,1170.8075265438542,30,2594
Create,False,428.04547119140625,585.4037632719271,82.05723027170951,40.52772209816416,585.4037632719271,453.95389010164547,1170.8075265438542,585.4037632719271,30,2594
Close,False,427.73736572265625,585.4037632719271,82.05723027170951,40.52772209816416,585.4037632719271,453.95389010164547,585.4037632719271,1183.4391863869262,30,2598
Create,True,427.73736572265625,591.7195931934631,83.00227765144078,40.99447703796075,591.7195931934631,401.52343677965723,1183.4391863869262,591.7195931934631,30,2598
Close,True,427.33935546875,591.7195931934631,83.00227765144078,40.99447703796075,591.7195931934631,401.52343677965723,591.7195931934631,1166.933695994604,30,2599
Create,False,427.33935546875,583.466847997302,81.92086788130645,40.460373285090675,583.466847997302,453.20503513007077,1166.933695994604,583.466847997302,30,2599
Close,False,427.5671691894531,583.466847997302,81.92086788130645,40.460373285090675,583.466847997302,453.20503513007077,583.466847997302,1157.6093456486124,30,2602
Create,True,427.5671691894531,578.8046728243062,81.22298172540563,40.11569023779734,578.8046728243062,401.3636707586919,1157.6093456486124,578.8046728243062,30,2602
Close,True,427.78472900390625,578.8046728243062,81.22298172540563,40.11569023779734,578.8046728243062,401.3636707586919,578.8046728243062,1166.4381474940528,30,2606
Create,False,427.78472900390625,583.2190737470264,81.80082656597602,40.401085382587745,583.2190737470265,453.6773659043452,1166.4381474940528,583.2190737470263,30,2606
Close,False,427.675048828125,583.2190737470264,81.80082656597602,40.401085382587745,583.2190737470265,453.6773659043452,583.2190737470263,1170.9207475390679,30,2608
Create,True,427.675048828125,585.4603737695339,82.13624461475003,40.566746951012725,585.4603737695339,401.46493898248826,1170.9207475390679,585.4603737695339,30,2608
Close,True,427.75482177734375,585.4603737695339,82.13624461475003,40.566746951012725,585.4603737695339,401.46493898248826,585.4603737695339,1174.194415680476,30,2609
Create,False,427.75482177734375,587.097207840238,82.35052108600225,40.672577202050086,587.097207840238,453.64564847534774,1174.194415680476,587.097207840238,30,2609
Close,False,427.7050476074219,587.097207840238,82.35052108600225,40.672577202050086,587.097207840238,453.64564847534774,587.097207840238,1176.2423429970097,30,2610
Create,True,427.7050476074219,588.1211714985049,82.5037499260459,40.74825628390735,588.1211714985049,401.49309928347606,1176.2423429970097,588.1211714985049,30,2610
Close,True,427.5265197753906,588.1211714985049,82.5037499260459,40.74825628390735,588.1211714985049,401.49309928347606,588.1211714985049,1168.8832586484898,30,2611
Create,False,427.5265197753906,584.4416293242449,82.02180715684622,40.510226770204916,584.4416293242448,453.40352797909264,1168.8832586484898,584.441629324245,30,2611
Close,False,427.5347900390625,584.4416293242449,82.02180715684622,40.510226770204916,584.4416293242448,453.40352797909264,584.441629324245,1168.544342040714,30,2612
Create,True,427.5347900390625,584.272171020357,81.99643883488038,40.497697462314264,584.272171020357,401.33327596790036,1168.544342040714,584.272171020357,30,2612
Close,True,427.70068359375,584.272171020357,81.99643883488038,40.497697462314264,584.272171020357,401.33327596790036,584.272171020357,1175.340581390465,30,2615
Create,False,427.70068359375,587.6702906952326,82.44133992361292,40.717432245289736,587.6702906952324,453.5882334559176,1175.340581390465,587.6702906952327,30,2615
Close,False,427.1575622558594,587.6702906952326,82.44133992361292,40.717432245289736,587.6702906952324,453.5882334559176,587.6702906952327,1197.7116159398056,30,2618
Create,True,427.1575622558594,598.8558079699028,84.11731794805956,41.545190766903175,598.8558079699028,400.9791666286225,1197.7116159398056,598.8558079699028,30,2618
Close,True,427.15802001953125,598.8558079699028,84.11731794805956,41.545190766903175,598.8558079699028,400.9791666286225,598.8558079699028,1197.7308544262758,30,2619
Create,False,427.15802001953125,598.8654272131379,84.11857895386193,41.545813572383615,598.8654272131379,453.01272394323104,1197.7308544262758,598.8654272131379,30,2619
Close,False,427.18890380859375,598.8654272131379,84.11857895386193,41.545813572383615,598.8654272131379,453.01272394323104,598.8654272131379,1196.4328784146198,30,2620
Create,True,427.18890380859375,598.2164392073099,84.02134519982945,41.49779022881058,598.2164392073098,401.0085874110381,1196.4328784146198,598.21643920731,30,2620
Close,True,427.3131408691406,598.2164392073099,84.02134519982945,41.49779022881058,598.2164392073098,401.0085874110381,598.21643920731,1201.6482464281748,30,2624
Create,False,427.3131408691406,600.8241232140874,84.36306760780133,41.66656549381943,600.8241232140874,453.1772338326127,1201.6482464281748,600.8241232140874,30,2624
Close,False,427.5020446777344,600.8241232140874,84.36306760780133,41.66656549381943,600.8241232140874,453.1772338326127,600.8241232140874,1193.6859702295828,30,2626
Create,True,427.5020446777344,596.8429851147914,83.76703586033776,41.3721879119427,596.8429851147913,401.3025374094467,1193.6859702295828,596.8429851147915,30,2626
Close,True,427.7481384277344,596.8429851147914,83.76703586033776,41.3721879119427,596.8429851147913,401.3025374094467,596.8429851147915,1203.985511766216,30,2627
Create,False,427.7481384277344,601.992755883108,84.44119823817462,41.705153884685636,601.992755883108,453.6385606009085,1203.985511766216,601.992755883108,30,2627
Close,False,427.6454162597656,601.992755883108,84.44119823817462,41.705153884685636,601.992755883108,453.6385606009085,601.992755883108,1208.3192504970623,30,2629
Create,True,427.6454162597656,604.1596252485311,84.76549996011815,41.8653251458818,604.1596252485311,401.4371224491626,1208.3192504970623,604.1596252485311,30,2629
Close,True,427.7020568847656,604.1596252485311,84.76549996011815,41.8653251458818,604.1596252485311,401.4371224491626,604.1596252485311,1210.718035506065,30,2631
Create,False,427.7020568847656,605.3590177530325,84.92253072088438,41.942881980448654,605.3590177530325,453.5896898684736,1210.718035506065,605.3590177530325,30,2631
Close,False,427.4228820800781,605.3590177530325,84.92253072088438,41.942881980448654,605.3590177530325,453.5896898684736,605.3590177530325,1222.5632603832528,30,2635
Create,True,427.4228820800781,611.2816301916264,85.80939240549627,42.38089924930414,611.2816301916264,401.2282262998208,1222.5632603832528,611.2816301916264,30,2635
Close,True,427.5232849121094,611.2816301916264,85.80939240549627,42.38089924930414,611.2816301916264,401.2282262998208,611.2816301916264,1226.8677825746931,30,2637
Create,False,427.5232849121094,613.4338912873466,86.09129555319404,42.52013003238887,613.4338912873466,453.4000973184051,1226.8677825746931,613.4338912873466,30,2637
Close,False,427.436767578125,613.4338912873466,86.09129555319404,42.52013003238887,613.4338912873466,453.4000973184051,613.4338912873466,1230.5891841139407,30,2638
Create,True,427.436767578125,615.2945920569704,86.36991088201268,42.65773697550967,615.2945920569704,401.24126082367576,1230.5891841139407,615.2945920569704,30,2638
Close,True,427.162109375,615.2945920569704,86.36991088201268,42.65773697550967,615.2945920569704,401.24126082367576,615.2945920569704,1218.7369776771786,30,2640
Create,False,427.162109375,609.3684888385893,85.593053615666,42.274050427765054,609.3684888385894,453.01706081617556,1218.7369776771786,609.3684888385892,30,2640
Close,False,425.7216491699219,609.3684888385893,85.593053615666,42.274050427765054,609.3684888385894,453.01706081617556,609.3684888385892,1280.3374364390845,30,2645
Create,True,425.7216491699219,640.1687182195423,90.22356078922728,44.56103851257184,640.1687182195423,399.6312536254917,1280.3374364390845,640.1687182195423,30,2645
Close,True,425.4776916503906,640.1687182195423,90.22356078922728,44.56103851257184,640.1687182195423,399.6312536254917,640.1687182195423,1269.3403324109108,30,2646
Create,False,425.4776916503906,634.6701662054554,89.49989792559401,44.203624457369415,634.6701662054554,451.23068990442573,1269.3403324109108,634.6701662054554,30,2646
Close,False,425.86968994140625,634.6701662054554,89.49989792559401,44.203624457369415,634.6701662054554,451.23068990442573,634.6701662054554,1251.8115853220952,30,2648
Create,True,425.86968994140625,625.9057926610476,88.1827198475426,43.55307572541366,625.9057926610476,399.7702217028994,1251.8115853220952,625.9057926610476,30,2648
Close,True,426.5281066894531,625.9057926610476,88.1827198475426,43.55307572541366,625.9057926610476,399.7702217028994,625.9057926610476,1280.820302272705,30,2649
Create,False,426.5281066894531,640.4101511363525,90.08693323030496,44.49355873387812,640.4101511363525,452.34468368615285,1280.820302272705,640.4101511363525,30,2649
Close,False,426.7501220703125,640.4101511363525,90.08693323030496,44.49355873387812,640.4101511363525,452.34468368615285,640.4101511363525,1270.8274601337123,30,2650
Create,True,426.7501220703125,635.4137300668561,89.33758148458085,44.12345704748291,635.4137300668561,400.59669645722073,1270.8274601337123,635.4137300668561,30,2650
Close,True,426.7265930175781,635.4137300668561,89.33758148458085,44.12345704748291,635.4137300668561,400.59669645722073,635.4137300668561,1269.777234061506,30,2651
Create,False,426.7265930175781,634.888617030753,89.26867377181718,44.08942381696733,634.888617030753,452.55518384758096,1269.777234061506,634.888617030753,30,2651
Close,False,426.8651123046875,634.888617030753,89.26867377181718,44.08942381696733,634.888617030753,452.55518384758096,634.888617030753,1263.5991545728648,30,2652
Create,True,426.8651123046875,631.7995772864324,88.8055114940572,43.86066990927078,631.7995772864323,400.7046395031231,1263.5991545728648,631.7995772864325,30,2652
Close,True,426.9599304199219,631.7995772864324,88.8055114940572,43.86066990927078,631.7995772864323,400.7046395031231,631.7995772864325,1267.806182544803,30,2655
Create,False,426.9599304199219,633.9030912724015,89.08139327954468,43.99692676679766,633.9030912724015,452.8026445232081,1267.806182544803,633.9030912724015,30,2655
Close,False,427.1566162109375,633.9030912724015,89.08139327954468,43.99692676679766,633.9030912724015,452.8026445232081,633.9030912724015,1259.0522307854358,30,2656
Create,True,427.1566162109375,629.5261153927179,88.42556919429946,43.67301799990299,629.5261153927179,400.9782785621621,1259.0522307854358,629.5261153927179,30,2656
Close,True,427.1770324707031,629.5261153927179,88.42556919429946,43.67301799990299,629.5261153927179,400.9782785621621,629.5261153927179,1259.9542134859603,30,2657
Create,False,427.1770324707031,629.9771067429801,88.48468791957146,43.702216490525785,629.9771067429803,453.03288716595085,1259.9542134859603,629.97710674298,30,2657
Close,False,426.8003234863281,629.9771067429801,88.48468791957146,43.702216490525785,629.9771067429803,453.03288716595085,629.97710674298,1276.608202079076,30,2662
Create,True,426.8003234863281,638.304101039538,89.73340448651065,44.31895236909143,638.304101039538,400.6438212742349,1276.608202079076,638.304101039538,30,2662
